2025-06-01 09:29:24,732 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/tint2conf.desktop": constructor returned NULL
2025-06-01 09:29:24,733 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/obmenu3.desktop": constructor returned NULL
2025-06-01 09:29:24,733 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/hardinfo.desktop": constructor returned NULL
2025-06-01 09:29:24,733 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/htop.desktop": constructor returned NULL
2025-06-01 09:29:24,734 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron6.desktop": constructor returned NULL
2025-06-01 09:29:24,734 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron15.desktop": constructor returned NULL
2025-06-01 09:29:24,734 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron30.desktop": constructor returned NULL
2025-06-01 09:29:24,734 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/grub-customizer.desktop": constructor returned NULL
2025-06-01 09:29:24,735 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron7.desktop": constructor returned NULL
2025-06-01 09:29:24,735 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron22.desktop": constructor returned NULL
2025-06-01 09:29:24,735 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron8.desktop": constructor returned NULL
2025-06-01 09:29:24,735 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/urxvt-tabbed.desktop": constructor returned NULL
2025-06-01 09:29:24,736 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron4.desktop": constructor returned NULL
2025-06-01 09:29:24,736 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/tint2.desktop": constructor returned NULL
2025-06-01 09:29:24,737 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron27.desktop": constructor returned NULL
2025-06-01 09:29:24,738 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron13.desktop": constructor returned NULL
2025-06-01 09:29:24,738 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron9.desktop": constructor returned NULL
2025-06-01 09:29:24,740 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron14.desktop": constructor returned NULL
2025-06-01 09:29:24,741 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/obconf.desktop": constructor returned NULL
2025-06-01 09:29:24,742 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron29.desktop": constructor returned NULL
2025-06-01 09:29:24,742 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron19.desktop": constructor returned NULL
2025-06-01 09:29:24,742 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron11.desktop": constructor returned NULL
2025-06-01 09:29:24,743 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron26.desktop": constructor returned NULL
2025-06-01 09:29:24,744 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron17.desktop": constructor returned NULL
2025-06-01 09:29:24,744 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron16.desktop": constructor returned NULL
2025-06-01 09:29:24,745 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron25.desktop": constructor returned NULL
2025-06-01 09:29:24,745 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/urxvtc.desktop": constructor returned NULL
2025-06-01 09:29:24,746 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron18.desktop": constructor returned NULL
2025-06-01 09:29:24,746 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron.desktop": constructor returned NULL
2025-06-01 09:29:24,747 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/quick-system-info.desktop": constructor returned NULL
2025-06-01 09:29:24,747 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron12.desktop": constructor returned NULL
2025-06-01 09:29:24,748 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron10.desktop": constructor returned NULL
2025-06-01 09:29:24,748 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron28.desktop": constructor returned NULL
2025-06-01 09:29:24,748 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron20.desktop": constructor returned NULL
2025-06-01 09:29:24,748 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/obkey.desktop": constructor returned NULL
2025-06-01 09:29:24,748 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron24.desktop": constructor returned NULL
2025-06-01 09:29:24,749 | INFO | ulauncher.utils.desktop.reader: read_desktop_file() | Could not read "/home/pd0rk1n/.local/share/applications/electron21.desktop": constructor returned NULL
2025-06-01 09:29:24,786 | INFO | ulauncher.utils.desktop.reader: find_apps_cached() | Found 86 apps in the system
2025-06-01 09:29:24,786 | INFO | ulauncher.search.apps.app_watcher: start() | Scanned desktop dirs in 0.19 seconds
2025-06-01 09:29:24,792 | DEBUG | ulauncher.search.apps.app_watcher: start() | Start watching desktop files...
2025-06-01 10:33:54,683 | ERROR | ulauncher: except_hook() | Uncaught exception
TypeError: reload_config() takes 1 positional argument but 2 were given
2025-06-01 10:33:54,683 | INFO | ulauncher: graceful_exit() | Exiting gracefully nesting level 1: None
